UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
Q9Y243,BDBM25919,CHEMBL249697,BMS345541,IK429
Q9Y243,BDBM5445,CHEMBL554,LAPATINIB,IK430
Q9Y243,BDBM12621,CHEMBL384304,RG547,IK431
Q9Y243,BDBM26474,CHEMBL477772,PAZOPANIB,IK432
Q9Y243,BDBM25617,CHEMBL1230020,PLX4720,IK433
Q9Y243,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK434
Q9Y243,BDBM4851,CHEMBL101253,VATALANIB,IK435
Q9Y243,BDBM25028,CHEMBL521851,PICTILISIB,IK436
Q9Y243,BDBM32362,CHEMBL261849,GW632580X,IK437
Q9Y243,BDBM4814,CHEMBL535,SUNITINIB,IK438
Q9Y243,BDBM13336,CHEMBL10,SB203580,IK439
Q9Y243,BDBM50237710,CHEMBL255863,NILOTINIB,IK440
Q9Y243,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK441
Q9Y243,BDBM50365218,CHEMBL1956071,SB7720770B,IK442
Q9Y243,BDBM50242733,CHEMBL3544960,AT13148,IK443
Q9Y243,BDBM4851,CHEMBL101253,VATALANIB,IK444
Q9Y243,BDBM7533,CHEMBL14762,SELICICLIB,IK445
Q9Y243,BDBM13531,CHEMBL278041,SB202190,IK446
Q9Y243,BDBM13336,CHEMBL10,SB203580,IK447
Q9Y243,BDBM50110208,CHEMBL440084,SB431542,IK448
Q9Y243,BDBM16673,CHEMBL1336,SORAFENIB,IK449
Q9Y243,BDBM31095,CHEMBL1721885,SU014813,IK450
Q9Y243,BDBM4814,CHEMBL535,SUNITINIB,IK451
Q9Y243,BDBM13534,CHEMBL572878,TOZASERTIB,IK452
Q9Y243,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK453
Q9Y243,BDBM21,CHEMBL24828,VANDETANIB,IK454
Q9Y243,BDBM21079,CHEMBL223360,LINIFANIB,IK455
Q9Y243,BDBM24773,CHEMBL572881,MOTESANIB,IK456
Q9Y243,BDBM31085,CHEMBL574738,AST487,IK457
Q9Y243,BDBM26300,CHEMBL215152,AZD1152HQPA,IK458
Q9Y243,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK459
Q9Y243,BDBM5931,CHEMBL296468,BMS387032,IK460
Q9Y243,BDBM25118,CHEMBL522892,DOVITINIB,IK461
Q9Y243,BDBM31088,CHEMBL558752,RAF265,IK462
Q9Y243,BDBM4779,CHEMBL31965,CANERTINIB,IK463
Q9Y243,BDBM50193995,CHEMBL221959,TOFACITINIB,IK464
Q9Y243,BDBM31340,CHEMBL483321,CP724714,IK465
Q9Y243,BDBM13216,CHEMBL1421,DASATINIB,IK466
Q9Y243,BDBM31090,CHEMBL607707,PELITINIB,IK467
Q9Y243,BDBM5446,CHEMBL553,ERLOTINIB,IK468
Q9Y243,BDBM5655,CHEMBL428690,ALVOCIDIB,IK469
Q9Y243,BDBM5447,CHEMBL939,GEFITINIB,IK470
Q9Y243,BDBM32362,CHEMBL261849,GW632580X,IK471
Q9Y243,BDBM26474,CHEMBL477772,PAZOPANIB,IK472
Q9Y243,BDBM13530,CHEMBL941,IMATINIB,IK473
Q9Y243,BDBM6866,CHEMBL191003,JNJ7706621,IK474
Q9Y243,BDBM5445,CHEMBL554,LAPATINIB,IK475
Q9Y243,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK476
Q9Y243,BDBM13535,CHEMBL124660,TANDUTINIB,IK477
Q9Y243,BDBM31093,CHEMBL259084,MLN8054,IK478
Q9Y243,BDBM25045,CHEMBL573339,PI103,IK479
Q9Y243,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK480
Q9Y243,BDBM50398379,CHEMBL2177390,IPATASERTIB,IK481
Q9Y243,BDBM50307942,CHEMBL598194,CCT129524,IK482
Q5VT25,BDBM25474,CHEMBL521179,SR3677,IK483
Q5VT25,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK484
Q5VT25,BDBM13216,CHEMBL1421,DASATINIB,IK485
Q5VT25,BDBM25045,CHEMBL573339,PI103,IK486
Q5VT25,BDBM13336,CHEMBL10,SB203580,IK487
Q5VT25,BDBM21,CHEMBL24828,VANDETANIB,IK488
Q5VT25,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK489
Q5VT25,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK490
Q5VT25,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK491
Q5VT25,BDBM50026612,CHEMBL502835,NINTEDANIB,IK492
Q5VT25,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK493
Q5VT25,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK494
Q5VT25,BDBM50311728,CHEMBL1079921,SR6074,IK495
Q5VT25,BDBM50311713,CHEMBL1080279,SR6494,IK496
Q5VT25,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK497
Q5VT25,BDBM13535,CHEMBL124660,TANDUTINIB,IK498
Q5VT25,BDBM16673,CHEMBL1336,SORAFENIB,IK499
Q5VT25,BDBM50326054,CHEMBL1240703,CGP52421,IK500
Q5VT25,BDBM4814,CHEMBL535,SUNITINIB,IK501
Q5VT25,BDBM50328584,CHEMBL1256459,TORIN1,IK502
Q5VT25,BDBM25117,CHEMBL1289926,AXITINIB,IK503
Q5VT25,BDBM4552,CHEMBL288441,BOSUTINIB,IK504
Q5VT25,BDBM50355494,CHEMBL1908396,Ki20227,IK505
Q5VT25,BDBM15138,CHEMBL379218,A674563,IK506
Q5VT25,BDBM5446,CHEMBL553,ERLOTINIB,IK507
Q5VT25,BDBM21079,CHEMBL223360,LINIFANIB,IK508
Q5VT25,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK509
Q5VT25,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK510
Q5VT25,BDBM50242742,CHEMBL509032,TAE684,IK511
Q5VT25,BDBM31088,CHEMBL558752,RAF265,IK512
Q5VT25,BDBM26474,CHEMBL477772,PAZOPANIB,IK513
Q5VT25,BDBM25919,CHEMBL249697,BMS345541,IK514
Q5VT25,BDBM50132260,CHEMBL105442,CI1040,IK515
Q5VT25,BDBM50355496,CHEMBL1908397,KW2449,IK516
Q5VT25,BDBM60589,CHEMBL1236107,SGX523,IK517
Q5VT25,BDBM5931,CHEMBL296468,BMS387032,IK518
Q5VT25,BDBM25028,CHEMBL521851,PICTILISIB,IK519
Q5VT25,BDBM25045,CHEMBL573339,PI103,IK520
Q5VT25,BDBM50242737,CHEMBL450786,PHA665752,IK521
Q5VT25,BDBM31095,CHEMBL1721885,SU014813,IK522
Q5VT25,BDBM26300,CHEMBL215152,AZD1152HQPA,IK523
Q5VT25,BDBM13216,CHEMBL1421,DASATINIB,IK524
Q5VT25,BDBM50309910,CHEMBL608154,ML120B,IK525
Q5VT25,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK526
Q5VT25,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK527
Q5VT25,BDBM5445,CHEMBL554,LAPATINIB,IK528
Q5VT25,BDBM50355495,CHEMBL1908391,MASITINIB,IK529
Q5VT25,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK530
Q5VT25,BDBM50355500,CHEMBL1908394,GSK461364,IK531
Q5VT25,BDBM13530,CHEMBL941,IMATINIB,IK532
Q5VT25,BDBM50322823,CHEMBL1173655,AFATINIB,IK533
Q5VT25,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK534
Q5VT25,BDBM25013,CHEMBL494089,GSK690693,IK535
Q5VT25,BDBM25617,CHEMBL1230020,PLX4720,IK536
Q5VT25,BDBM24654,CHEMBL445813,AT7519,IK537
Q5VT25,BDBM60665,CHEMBL475251,R406,IK538
Q5VT25,BDBM13535,CHEMBL124660,TANDUTINIB,IK539
Q5VT25,BDBM50161957,CHEMBL180022,NERATINIB,IK540
Q5VT25,BDBM25084,CHEMBL230011,TG100115,IK541
Q5VT25,BDBM31093,CHEMBL259084,MLN8054,IK542
Q5VT25,BDBM32362,CHEMBL261849,GW632580X,IK543
Q5VT25,BDBM24773,CHEMBL572881,MOTESANIB,IK544
Q5VT25,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK545
Q5VT25,BDBM4779,CHEMBL31965,CANERTINIB,IK546
Q5VT25,BDBM13534,CHEMBL572878,TOZASERTIB,IK547
Q5VT25,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK548
Q5VT25,BDBM4851,CHEMBL101253,VATALANIB,IK549
Q5VT25,BDBM25118,CHEMBL522892,DOVITINIB,IK550
Q5VT25,BDBM50193995,CHEMBL221959,TOFACITINIB,IK551
Q5VT25,BDBM50184807,CHEMBL377300,BRIVANIB,IK552
Q5VT25,BDBM21,CHEMBL24828,VANDETANIB,IK553
Q5VT25,BDBM31085,CHEMBL574738,AST487,IK554
Q5VT25,BDBM4814,CHEMBL535,SUNITINIB,IK555
Q5VT25,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK556
Q5VT25,BDBM16673,CHEMBL1336,SORAFENIB,IK557
Q5VT25,BDBM5655,CHEMBL428690,ALVOCIDIB,IK558
Q5VT25,BDBM25121,CHEMBL513909,BI2536,IK559
Q5VT25,BDBM27817,CHEMBL464552,GSK1838705A,IK560
Q5VT25,BDBM5447,CHEMBL939,GEFITINIB,IK561
Q5VT25,BDBM13336,CHEMBL10,SB203580,IK562
Q5VT25,BDBM6568,CHEMBL386051,PD17395,IK563
Q5VT25,BDBM50331096,CHEMBL491473,CEDIRANIB,IK564
Q5VT25,BDBM50355499,CHEMBL1908842,JNJ28312141,IK565
Q5VT25,BDBM50237710,CHEMBL255863,NILOTINIB,IK566
Q5VT25,BDBM12621,CHEMBL384304,RG547,IK567
Q5VT25,BDBM21079,CHEMBL223360,LINIFANIB,IK568
Q5VT25,BDBM24773,CHEMBL572881,MOTESANIB,IK569
Q5VT25,BDBM31085,CHEMBL574738,AST487,IK570
Q5VT25,BDBM26300,CHEMBL215152,AZD1152HQPA,IK571
Q5VT25,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK572
Q5VT25,BDBM5931,CHEMBL296468,BMS387032,IK573
Q5VT25,BDBM25118,CHEMBL522892,DOVITINIB,IK574
Q5VT25,BDBM31088,CHEMBL558752,RAF265,IK575
Q5VT25,BDBM4779,CHEMBL31965,CANERTINIB,IK576
Q5VT25,BDBM50193995,CHEMBL221959,TOFACITINIB,IK577
Q5VT25,BDBM31340,CHEMBL483321,CP724714,IK578
Q5VT25,BDBM13216,CHEMBL1421,DASATINIB,IK579
Q5VT25,BDBM31090,CHEMBL607707,PELITINIB,IK580
Q5VT25,BDBM5446,CHEMBL553,ERLOTINIB,IK581
Q5VT25,BDBM5655,CHEMBL428690,ALVOCIDIB,IK582
Q5VT25,BDBM5447,CHEMBL939,GEFITINIB,IK583
Q5VT25,BDBM32362,CHEMBL261849,GW632580X,IK584
Q5VT25,BDBM26474,CHEMBL477772,PAZOPANIB,IK585
Q5VT25,BDBM13530,CHEMBL941,IMATINIB,IK586
Q5VT25,BDBM6866,CHEMBL191003,JNJ7706621,IK587
Q5VT25,BDBM5445,CHEMBL554,LAPATINIB,IK588
Q5VT25,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK589
Q5VT25,BDBM13535,CHEMBL124660,TANDUTINIB,IK590
Q5VT25,BDBM31093,CHEMBL259084,MLN8054,IK591
Q5VT25,BDBM25045,CHEMBL573339,PI103,IK592
Q5VT25,BDBM4851,CHEMBL101253,VATALANIB,IK593
Q5VT25,BDBM7533,CHEMBL14762,SELICICLIB,IK594
Q5VT25,BDBM13531,CHEMBL278041,SB202190,IK595
Q5VT25,BDBM13336,CHEMBL10,SB203580,IK596
Q5VT25,BDBM50110208,CHEMBL440084,SB431542,IK597
Q5VT25,BDBM16673,CHEMBL1336,SORAFENIB,IK598
Q5VT25,BDBM31095,CHEMBL1721885,SU014813,IK599
Q5VT25,BDBM4814,CHEMBL535,SUNITINIB,IK600
Q5VT25,BDBM13534,CHEMBL572878,TOZASERTIB,IK601
Q5VT25,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK602
Q5VT25,BDBM21,CHEMBL24828,VANDETANIB,IK603
Q9Y5S2,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK604
Q9Y5S2,BDBM13216,CHEMBL1421,DASATINIB,IK605
Q9Y5S2,BDBM13531,CHEMBL278041,SB202190,IK606
Q9Y5S2,BDBM13336,CHEMBL10,SB203580,IK607
Q9Y5S2,BDBM21,CHEMBL24828,VANDETANIB,IK608
Q9Y5S2,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK609
Q9Y5S2,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK610
Q9Y5S2,BDBM50026612,CHEMBL502835,NINTEDANIB,IK611
Q9Y5S2,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK612
Q9Y5S2,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK613
Q9Y5S2,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK614
Q9Y5S2,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK615
Q9Y5S2,BDBM13535,CHEMBL124660,TANDUTINIB,IK616
Q9Y5S2,BDBM16673,CHEMBL1336,SORAFENIB,IK617
Q9Y5S2,BDBM50326054,CHEMBL1240703,CGP52421,IK618
Q9Y5S2,BDBM4814,CHEMBL535,SUNITINIB,IK619
Q9Y5S2,BDBM5447,CHEMBL939,GEFITINIB,IK620
Q9Y5S2,BDBM13530,CHEMBL941,IMATINIB,IK621
Q9Y5S2,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK622
Q9Y5S2,BDBM6568,CHEMBL386051,PD17395,IK623
Q9Y5S2,BDBM50355496,CHEMBL1908397,KW2449,IK624
Q9Y5S2,BDBM50355495,CHEMBL1908391,MASITINIB,IK625
Q9Y5S2,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK626
Q9Y5S2,BDBM50193995,CHEMBL221959,TOFACITINIB,IK627
Q9Y5S2,BDBM27817,CHEMBL464552,GSK1838705A,IK628
Q9Y5S2,BDBM26300,CHEMBL215152,AZD1152HQPA,IK629
Q9Y5S2,BDBM25121,CHEMBL513909,BI2536,IK630
Q9Y5S2,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK631
Q9Y5S2,BDBM21079,CHEMBL223360,LINIFANIB,IK632
Q9Y5S2,BDBM25084,CHEMBL230011,TG100115,IK633
Q9Y5S2,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK634
Q9Y5S2,BDBM31093,CHEMBL259084,MLN8054,IK635
Q9Y5S2,BDBM25013,CHEMBL494089,GSK690693,IK636
Q9Y5S2,BDBM60665,CHEMBL475251,R406,IK637
Q9Y5S2,BDBM5446,CHEMBL553,ERLOTINIB,IK638
Q9Y5S2,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK639
Q9Y5S2,BDBM50184807,CHEMBL377300,BRIVANIB,IK640
Q9Y5S2,BDBM50242737,CHEMBL450786,PHA665752,IK641
Q9Y5S2,BDBM25045,CHEMBL573339,PI103,IK642
Q9Y5S2,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK643
Q9Y5S2,BDBM13216,CHEMBL1421,DASATINIB,IK644
Q9Y5S2,BDBM16673,CHEMBL1336,SORAFENIB,IK645
Q9Y5S2,BDBM50309910,CHEMBL608154,ML120B,IK646
Q9Y5S2,BDBM25118,CHEMBL522892,DOVITINIB,IK647
Q9Y5S2,BDBM31088,CHEMBL558752,RAF265,IK648
Q9Y5S2,BDBM50355500,CHEMBL1908394,GSK461364,IK649
Q9Y5S2,BDBM5931,CHEMBL296468,BMS387032,IK650
Q9Y5S2,BDBM50242742,CHEMBL509032,TAE684,IK651
Q9Y5S2,BDBM24654,CHEMBL445813,AT7519,IK652
Q9Y5S2,BDBM50161957,CHEMBL180022,NERATINIB,IK653
Q9Y5S2,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK654
Q9Y5S2,BDBM24773,CHEMBL572881,MOTESANIB,IK655
Q9Y5S2,BDBM4552,CHEMBL288441,BOSUTINIB,IK656
Q9Y5S2,BDBM60589,CHEMBL1236107,SGX523,IK657
Q9Y5S2,BDBM25117,CHEMBL1289926,AXITINIB,IK658
Q9Y5S2,BDBM31095,CHEMBL1721885,SU014813,IK659
Q9Y5S2,BDBM5655,CHEMBL428690,ALVOCIDIB,IK660
Q9Y5S2,BDBM4779,CHEMBL31965,CANERTINIB,IK661
Q9Y5S2,BDBM50355494,CHEMBL1908396,Ki20227,IK662
Q9Y5S2,BDBM50322823,CHEMBL1173655,AFATINIB,IK663
Q9Y5S2,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK664
Q9Y5S2,BDBM50355499,CHEMBL1908842,JNJ28312141,IK665
Q9Y5S2,BDBM50331096,CHEMBL491473,CEDIRANIB,IK666
Q9Y5S2,BDBM15138,CHEMBL379218,A674563,IK667
Q9Y5S2,BDBM50132260,CHEMBL105442,CI1040,IK668
Q9Y5S2,BDBM13534,CHEMBL572878,TOZASERTIB,IK669
Q9Y5S2,BDBM21,CHEMBL24828,VANDETANIB,IK670
Q9Y5S2,BDBM25919,CHEMBL249697,BMS345541,IK671
Q9Y5S2,BDBM31085,CHEMBL574738,AST487,IK672
Q9Y5S2,BDBM5445,CHEMBL554,LAPATINIB,IK673
Q9Y5S2,BDBM12621,CHEMBL384304,RG547,IK674
Q9Y5S2,BDBM25617,CHEMBL1230020,PLX4720,IK675
Q9Y5S2,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK676
Q9Y5S2,BDBM4851,CHEMBL101253,VATALANIB,IK677
Q9Y5S2,BDBM25028,CHEMBL521851,PICTILISIB,IK678
Q9Y5S2,BDBM26474,CHEMBL477772,PAZOPANIB,IK679
Q9Y5S2,BDBM32362,CHEMBL261849,GW632580X,IK680
Q9Y5S2,BDBM13535,CHEMBL124660,TANDUTINIB,IK681
Q9Y5S2,BDBM4814,CHEMBL535,SUNITINIB,IK682
Q9Y5S2,BDBM13336,CHEMBL10,SB203580,IK683
Q9Y5S2,BDBM50237710,CHEMBL255863,NILOTINIB,IK684
Q9Y5S2,BDBM21079,CHEMBL223360,LINIFANIB,IK685
Q9Y5S2,BDBM24773,CHEMBL572881,MOTESANIB,IK686
Q9Y5S2,BDBM31085,CHEMBL574738,AST487,IK687
Q9Y5S2,BDBM26300,CHEMBL215152,AZD1152HQPA,IK688
Q9Y5S2,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK689
Q9Y5S2,BDBM5931,CHEMBL296468,BMS387032,IK690
Q9Y5S2,BDBM25118,CHEMBL522892,DOVITINIB,IK691
Q9Y5S2,BDBM31088,CHEMBL558752,RAF265,IK692
Q9Y5S2,BDBM4779,CHEMBL31965,CANERTINIB,IK693
Q9Y5S2,BDBM50193995,CHEMBL221959,TOFACITINIB,IK694
Q9Y5S2,BDBM31340,CHEMBL483321,CP724714,IK695
Q9Y5S2,BDBM13216,CHEMBL1421,DASATINIB,IK696
Q9Y5S2,BDBM31090,CHEMBL607707,PELITINIB,IK697
Q9Y5S2,BDBM5446,CHEMBL553,ERLOTINIB,IK698
Q9Y5S2,BDBM5655,CHEMBL428690,ALVOCIDIB,IK699
Q9Y5S2,BDBM5447,CHEMBL939,GEFITINIB,IK700
Q9Y5S2,BDBM32362,CHEMBL261849,GW632580X,IK701
Q9Y5S2,BDBM26474,CHEMBL477772,PAZOPANIB,IK702
Q9Y5S2,BDBM13530,CHEMBL941,IMATINIB,IK703
Q9Y5S2,BDBM6866,CHEMBL191003,JNJ7706621,IK704
Q9Y5S2,BDBM5445,CHEMBL554,LAPATINIB,IK705
Q9Y5S2,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK706
Q9Y5S2,BDBM13535,CHEMBL124660,TANDUTINIB,IK707
Q9Y5S2,BDBM31093,CHEMBL259084,MLN8054,IK708
Q9Y5S2,BDBM25045,CHEMBL573339,PI103,IK709
Q9Y5S2,BDBM4851,CHEMBL101253,VATALANIB,IK710
Q9Y5S2,BDBM7533,CHEMBL14762,SELICICLIB,IK711
Q9Y5S2,BDBM13531,CHEMBL278041,SB202190,IK712
Q9Y5S2,BDBM13336,CHEMBL10,SB203580,IK713
Q9Y5S2,BDBM50110208,CHEMBL440084,SB431542,IK714
Q9Y5S2,BDBM16673,CHEMBL1336,SORAFENIB,IK715
Q9Y5S2,BDBM31095,CHEMBL1721885,SU014813,IK716
Q9Y5S2,BDBM4814,CHEMBL535,SUNITINIB,IK717
Q9Y5S2,BDBM13534,CHEMBL572878,TOZASERTIB,IK718
Q9Y5S2,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK719
Q9Y5S2,BDBM21,CHEMBL24828,VANDETANIB,IK720
Q6DT37,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK721
Q6DT37,BDBM13216,CHEMBL1421,DASATINIB,IK722
Q6DT37,BDBM5446,CHEMBL553,ERLOTINIB,IK723
Q6DT37,BDBM13531,CHEMBL278041,SB202190,IK724
Q6DT37,BDBM13336,CHEMBL10,SB203580,IK725
Q6DT37,BDBM21,CHEMBL24828,VANDETANIB,IK726
Q6DT37,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK727
Q6DT37,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK728
Q6DT37,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK729
Q6DT37,BDBM4814,CHEMBL535,SUNITINIB,IK730
Q6DT37,BDBM50326054,CHEMBL1240703,CGP52421,IK731
Q6DT37,BDBM16673,CHEMBL1336,SORAFENIB,IK732
Q6DT37,BDBM13535,CHEMBL124660,TANDUTINIB,IK733
Q6DT37,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK734
Q6DT37,BDBM50184807,CHEMBL377300,BRIVANIB,IK735
Q6DT37,BDBM31093,CHEMBL259084,MLN8054,IK736
Q6DT37,BDBM50322823,CHEMBL1173655,AFATINIB,IK737
Q6DT37,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK738
Q6DT37,BDBM26474,CHEMBL477772,PAZOPANIB,IK739
Q6DT37,BDBM5446,CHEMBL553,ERLOTINIB,IK740
Q6DT37,BDBM50355499,CHEMBL1908842,JNJ28312141,IK741
Q6DT37,BDBM50355494,CHEMBL1908396,Ki20227,IK742
Q6DT37,BDBM50355496,CHEMBL1908397,KW2449,IK743
Q6DT37,BDBM50355495,CHEMBL1908391,MASITINIB,IK744
Q6DT37,BDBM50355500,CHEMBL1908394,GSK461364,IK745
Q6DT37,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK746
Q6DT37,BDBM25013,CHEMBL494089,GSK690693,IK747
Q6DT37,BDBM31095,CHEMBL1721885,SU014813,IK748
Q6DT37,BDBM24654,CHEMBL445813,AT7519,IK749
Q6DT37,BDBM25117,CHEMBL1289926,AXITINIB,IK750
Q6DT37,BDBM5445,CHEMBL554,LAPATINIB,IK751
Q6DT37,BDBM27817,CHEMBL464552,GSK1838705A,IK752
Q6DT37,BDBM25121,CHEMBL513909,BI2536,IK753
Q6DT37,BDBM25617,CHEMBL1230020,PLX4720,IK754
Q6DT37,BDBM25084,CHEMBL230011,TG100115,IK755
Q6DT37,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK756
Q6DT37,BDBM25028,CHEMBL521851,PICTILISIB,IK757
Q6DT37,BDBM4779,CHEMBL31965,CANERTINIB,IK758
Q6DT37,BDBM12621,CHEMBL384304,RG547,IK759
Q6DT37,BDBM5931,CHEMBL296468,BMS387032,IK760
Q6DT37,BDBM15138,CHEMBL379218,A674563,IK761
Q6DT37,BDBM6568,CHEMBL386051,PD17395,IK762
Q6DT37,BDBM5655,CHEMBL428690,ALVOCIDIB,IK763
Q6DT37,BDBM13216,CHEMBL1421,DASATINIB,IK764
Q6DT37,BDBM4814,CHEMBL535,SUNITINIB,IK765
Q6DT37,BDBM50309910,CHEMBL608154,ML120B,IK766
Q6DT37,BDBM21,CHEMBL24828,VANDETANIB,IK767
Q6DT37,BDBM13530,CHEMBL941,IMATINIB,IK768
Q6DT37,BDBM60589,CHEMBL1236107,SGX523,IK769
Q6DT37,BDBM4552,CHEMBL288441,BOSUTINIB,IK770
Q6DT37,BDBM50161957,CHEMBL180022,NERATINIB,IK771
Q6DT37,BDBM50193995,CHEMBL221959,TOFACITINIB,IK772
Q6DT37,BDBM50237710,CHEMBL255863,NILOTINIB,IK773
Q6DT37,BDBM25118,CHEMBL522892,DOVITINIB,IK774
Q6DT37,BDBM21079,CHEMBL223360,LINIFANIB,IK775
Q6DT37,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK776
Q6DT37,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK777
Q6DT37,BDBM4851,CHEMBL101253,VATALANIB,IK778
Q6DT37,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK779
Q6DT37,BDBM16673,CHEMBL1336,SORAFENIB,IK780
Q6DT37,BDBM50331096,CHEMBL491473,CEDIRANIB,IK781
Q6DT37,BDBM50026612,CHEMBL502835,NINTEDANIB,IK782
Q6DT37,BDBM13534,CHEMBL572878,TOZASERTIB,IK783
Q6DT37,BDBM5447,CHEMBL939,GEFITINIB,IK784
Q6DT37,BDBM26300,CHEMBL215152,AZD1152HQPA,IK785
Q6DT37,BDBM31085,CHEMBL574738,AST487,IK786
Q6DT37,BDBM24773,CHEMBL572881,MOTESANIB,IK787
Q6DT37,BDBM31088,CHEMBL558752,RAF265,IK788
Q6DT37,BDBM25919,CHEMBL249697,BMS345541,IK789
Q6DT37,BDBM25045,CHEMBL573339,PI103,IK790
Q6DT37,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK791
Q6DT37,BDBM60665,CHEMBL475251,R406,IK792
Q6DT37,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK793
Q6DT37,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK794
Q6DT37,BDBM13535,CHEMBL124660,TANDUTINIB,IK795
Q6DT37,BDBM32362,CHEMBL261849,GW632580X,IK796
Q6DT37,BDBM50242742,CHEMBL509032,TAE684,IK797
Q6DT37,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK798
Q6DT37,BDBM50132260,CHEMBL105442,CI1040,IK799
Q6DT37,BDBM13336,CHEMBL10,SB203580,IK800
Q6DT37,BDBM50242737,CHEMBL450786,PHA665752,IK801
Q6DT37,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK802
Q6DT37,BDBM13530,CHEMBL941,IMATINIB,IK803
Q6DT37,BDBM6866,CHEMBL191003,JNJ7706621,IK804
Q6DT37,BDBM5445,CHEMBL554,LAPATINIB,IK805
Q6DT37,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK806
Q6DT37,BDBM13535,CHEMBL124660,TANDUTINIB,IK807
Q6DT37,BDBM31093,CHEMBL259084,MLN8054,IK808
Q6DT37,BDBM25045,CHEMBL573339,PI103,IK809
Q6DT37,BDBM4851,CHEMBL101253,VATALANIB,IK810
Q6DT37,BDBM7533,CHEMBL14762,SELICICLIB,IK811
Q6DT37,BDBM13531,CHEMBL278041,SB202190,IK812
Q6DT37,BDBM13336,CHEMBL10,SB203580,IK813
Q6DT37,BDBM50110208,CHEMBL440084,SB431542,IK814
Q6DT37,BDBM16673,CHEMBL1336,SORAFENIB,IK815
Q6DT37,BDBM31095,CHEMBL1721885,SU014813,IK816
Q6DT37,BDBM4814,CHEMBL535,SUNITINIB,IK817
Q6DT37,BDBM13534,CHEMBL572878,TOZASERTIB,IK818
Q6DT37,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK819
Q6DT37,BDBM21,CHEMBL24828,VANDETANIB,IK820
Q6DT37,BDBM21079,CHEMBL223360,LINIFANIB,IK821
Q6DT37,BDBM24773,CHEMBL572881,MOTESANIB,IK822
