UniProt_ID,BindingDB_ID,chEMBL_ID,Molecule_name,IN_KI
Q9NRM7,BDBM31095,CHEMBL1721885,SU014813,IK1548
Q9NRM7,BDBM4814,CHEMBL535,SUNITINIB,IK1549
Q9NRM7,BDBM13534,CHEMBL572878,TOZASERTIB,IK1550
Q9NRM7,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1551
Q9NRM7,BDBM21,CHEMBL24828,VANDETANIB,IK1552
Q9NRM7,BDBM5446,CHEMBL553,ERLOTINIB,IK1553
Q9NRM7,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1554
Q9NRM7,BDBM5447,CHEMBL939,GEFITINIB,IK1555
Q9NRM7,BDBM32362,CHEMBL261849,GW632580X,IK1556
Q9NRM7,BDBM26474,CHEMBL477772,PAZOPANIB,IK1557
Q9NRM7,BDBM13530,CHEMBL941,IMATINIB,IK1558
Q9NRM7,BDBM6866,CHEMBL191003,JNJ7706621,IK1559
Q9NRM7,BDBM5445,CHEMBL554,LAPATINIB,IK1560
Q9NRM7,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1561
Q9NRM7,BDBM13535,CHEMBL124660,TANDUTINIB,IK1562
Q9NRM7,BDBM31093,CHEMBL259084,MLN8054,IK1563
Q9NRM7,BDBM25045,CHEMBL573339,PI103,IK1564
Q9NRM7,BDBM4851,CHEMBL101253,VATALANIB,IK1565
Q9NRM7,BDBM7533,CHEMBL14762,SELICICLIB,IK1566
Q9NRM7,BDBM13531,CHEMBL278041,SB202190,IK1567
Q9NRM7,BDBM13336,CHEMBL10,SB203580,IK1568
Q9Y2H9,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1569
Q9Y2H9,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1570
Q9Y2H9,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1571
Q9Y2H9,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1572
Q9Y2H9,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1573
Q9Y2H9,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1574
Q9Y2H9,BDBM13535,CHEMBL124660,TANDUTINIB,IK1575
Q9Y2H9,BDBM4814,CHEMBL535,SUNITINIB,IK1576
Q9Y2H9,BDBM16673,CHEMBL1336,SORAFENIB,IK1577
Q9Y2H9,BDBM50326054,CHEMBL1240703,CGP52421,IK1578
Q9Y2H9,BDBM60665,CHEMBL475251,R406,IK1579
Q9Y2H9,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1580
Q9Y2H9,BDBM24773,CHEMBL572881,MOTESANIB,IK1581
Q9Y2H9,BDBM25045,CHEMBL573339,PI103,IK1582
Q9Y2H9,BDBM50237710,CHEMBL255863,NILOTINIB,IK1583
Q9Y2H9,BDBM31095,CHEMBL1721885,SU014813,IK1584
Q9Y2H9,BDBM13530,CHEMBL941,IMATINIB,IK1585
Q9Y2H9,BDBM60589,CHEMBL1236107,SGX523,IK1586
Q9Y2H9,BDBM31088,CHEMBL558752,RAF265,IK1587
Q9Y2H9,BDBM16673,CHEMBL1336,SORAFENIB,IK1588
Q9Y2H9,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1589
Q9Y2H9,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1590
Q9Y2H9,BDBM50355495,CHEMBL1908391,MASITINIB,IK1591
Q9Y2H9,BDBM12621,CHEMBL384304,RG547,IK1592
Q9Y2H9,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1593
Q9Y2H9,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1594
Q9Y2H9,BDBM25121,CHEMBL513909,BI2536,IK1595
Q9Y2H9,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1596
Q9Y2H9,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1597
Q9Y2H9,BDBM50309910,CHEMBL608154,ML120B,IK1598
Q9Y2H9,BDBM13535,CHEMBL124660,TANDUTINIB,IK1599
Q9Y2H9,BDBM50322823,CHEMBL1173655,AFATINIB,IK1600
Q9Y2H9,BDBM25118,CHEMBL522892,DOVITINIB,IK1601
Q9Y2H9,BDBM5445,CHEMBL554,LAPATINIB,IK1602
Q9Y2H9,BDBM13216,CHEMBL1421,DASATINIB,IK1603
Q9Y2H9,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1604
Q9Y2H9,BDBM50355500,CHEMBL1908394,GSK461364,IK1605
Q9Y2H9,BDBM50242737,CHEMBL450786,PHA665752,IK1606
Q9Y2H9,BDBM50161957,CHEMBL180022,NERATINIB,IK1607
Q9Y2H9,BDBM25117,CHEMBL1289926,AXITINIB,IK1608
Q9Y2H9,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1609
Q9Y2H9,BDBM5447,CHEMBL939,GEFITINIB,IK1610
Q9Y2H9,BDBM4552,CHEMBL288441,BOSUTINIB,IK1611
Q9Y2H9,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1612
Q9Y2H9,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1613
Q9Y2H9,BDBM25028,CHEMBL521851,PICTILISIB,IK1614
Q9Y2H9,BDBM13336,CHEMBL10,SB203580,IK1615
Q9Y2H9,BDBM24654,CHEMBL445813,AT7519,IK1616
Q9Y2H9,BDBM5446,CHEMBL553,ERLOTINIB,IK1617
Q9Y2H9,BDBM50184807,CHEMBL377300,BRIVANIB,IK1618
Q9Y2H9,BDBM25013,CHEMBL494089,GSK690693,IK1619
Q9Y2H9,BDBM50242742,CHEMBL509032,TAE684,IK1620
Q9Y2H9,BDBM31093,CHEMBL259084,MLN8054,IK1621
Q9Y2H9,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1622
Q9Y2H9,BDBM50132260,CHEMBL105442,CI1040,IK1623
Q9Y2H9,BDBM5931,CHEMBL296468,BMS387032,IK1624
Q9Y2H9,BDBM4814,CHEMBL535,SUNITINIB,IK1625
Q9Y2H9,BDBM21079,CHEMBL223360,LINIFANIB,IK1626
Q9Y2H9,BDBM50355494,CHEMBL1908396,Ki20227,IK1627
Q9Y2H9,BDBM4779,CHEMBL31965,CANERTINIB,IK1628
Q9Y2H9,BDBM27817,CHEMBL464552,GSK1838705A,IK1629
Q9Y2H9,BDBM15138,CHEMBL379218,A674563,IK1630
Q9Y2H9,BDBM25919,CHEMBL249697,BMS345541,IK1631
Q9Y2H9,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1632
Q9Y2H9,BDBM6568,CHEMBL386051,PD17395,IK1633
Q9Y2H9,BDBM21,CHEMBL24828,VANDETANIB,IK1634
Q9Y2H9,BDBM31085,CHEMBL574738,AST487,IK1635
Q9Y2H9,BDBM25084,CHEMBL230011,TG100115,IK1636
Q9Y2H9,BDBM25617,CHEMBL1230020,PLX4720,IK1637
Q9Y2H9,BDBM26474,CHEMBL477772,PAZOPANIB,IK1638
Q9Y2H9,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1639
Q9Y2H9,BDBM32362,CHEMBL261849,GW632580X,IK1640
Q9Y2H9,BDBM4851,CHEMBL101253,VATALANIB,IK1641
Q9Y2H9,BDBM50355496,CHEMBL1908397,KW2449,IK1642
Q9Y2H9,BDBM13534,CHEMBL572878,TOZASERTIB,IK1643
O15530,BDBM16981,CHEMBL442229,BX201,IK1644
O15530,BDBM17004,CHEMBL228654,BX517,IK1645
O15530,BDBM17028,CHEMBL426078,SU6689,IK1646
O15530,BDBM16981,CHEMBL442229,BX201,IK1647
O15530,BDBM17004,CHEMBL228654,BX517,IK1648
O15530,BDBM17004,CHEMBL228654,BX517,IK1649
O15530,BDBM17051,CHEMBL577784,BX795,IK1650
O15530,BDBM17053,CHEMBL573108,BX320,IK1651
O15530,BDBM6866,CHEMBL191003,JNJ7706621,IK1652
O15530,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1653
O15530,BDBM31095,CHEMBL1721885,SU014813,IK1654
O15530,BDBM4814,CHEMBL535,SUNITINIB,IK1655
O15530,BDBM17051,CHEMBL577784,BX795,IK1656
O15530,BDBM11639,CHEMBL118,CELECOXIB,IK1657
O15530,BDBM50430630,CHEMBL1650595,AR12,IK1658
O15530,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1659
O15530,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1660
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1661
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1662
O15530,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1663
O15530,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1664
O15530,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1665
O15530,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1666
O15530,BDBM158154,CHEMBL1983268,ENTRECTINIB,IK1667
O15530,BDBM10840,CHEMBL44541,MERIDIANIN C,IK1668
O15530,BDBM17053,CHEMBL573108,BX320,IK1669
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1670
O15530,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1671
O15530,BDBM13535,CHEMBL124660,TANDUTINIB,IK1672
O15530,BDBM50326054,CHEMBL1240703,CGP52421,IK1673
O15530,BDBM16673,CHEMBL1336,SORAFENIB,IK1674
O15530,BDBM4814,CHEMBL535,SUNITINIB,IK1675
O15530,BDBM50208879,CHEMBL388596,"2,6-DIAMINOPURINE",IK1676
O15530,BDBM50339011,CHEMBL1688208,2-PHENYLTHIAZOLE,IK1677
O15530,BDBM50339015,CHEMBL1688211,"Benzo[E][1,2,4]Triazin-3-Amine",IK1678
O15530,BDBM27504,CHEMBL266540,QUINAZOLINONE,IK1679
O15530,BDBM50091818,CHEMBL61743,ISOQUINOLIN-3-AMINE,IK1680
O15530,BDBM11242,CHEMBL1448,NICLOSAMIDE,IK1681
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1682
O15530,BDBM25117,CHEMBL1289926,AXITINIB,IK1683
O15530,BDBM25919,CHEMBL249697,BMS345541,IK1684
O15530,BDBM32362,CHEMBL261849,GW632580X,IK1685
O15530,BDBM50355494,CHEMBL1908396,Ki20227,IK1686
O15530,BDBM4779,CHEMBL31965,CANERTINIB,IK1687
O15530,BDBM4851,CHEMBL101253,VATALANIB,IK1688
O15530,BDBM6568,CHEMBL386051,PD17395,IK1689
O15530,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1690
O15530,BDBM50242742,CHEMBL509032,TAE684,IK1691
O15530,BDBM25028,CHEMBL521851,PICTILISIB,IK1692
O15530,BDBM12621,CHEMBL384304,RG547,IK1693
O15530,BDBM31088,CHEMBL558752,RAF265,IK1694
O15530,BDBM26474,CHEMBL477772,PAZOPANIB,IK1695
O15530,BDBM13216,CHEMBL1421,DASATINIB,IK1696
O15530,BDBM25045,CHEMBL573339,PI103,IK1697
O15530,BDBM24773,CHEMBL572881,MOTESANIB,IK1698
O15530,BDBM13534,CHEMBL572878,TOZASERTIB,IK1699
O15530,BDBM4552,CHEMBL288441,BOSUTINIB,IK1700
O15530,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1701
O15530,BDBM60589,CHEMBL1236107,SGX523,IK1702
O15530,BDBM31095,CHEMBL1721885,SU014813,IK1703
O15530,BDBM15138,CHEMBL379218,A674563,IK1704
O15530,BDBM50242737,CHEMBL450786,PHA665752,IK1705
O15530,BDBM25013,CHEMBL494089,GSK690693,IK1706
O15530,BDBM5447,CHEMBL939,GEFITINIB,IK1707
O15530,BDBM5446,CHEMBL553,ERLOTINIB,IK1708
O15530,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1709
O15530,BDBM5445,CHEMBL554,LAPATINIB,IK1710
O15530,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1711
O15530,BDBM16673,CHEMBL1336,SORAFENIB,IK1712
O15530,BDBM50355500,CHEMBL1908394,GSK461364,IK1713
O15530,BDBM24654,CHEMBL445813,AT7519,IK1714
O15530,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1715
O15530,BDBM60665,CHEMBL475251,R406,IK1716
O15530,BDBM25118,CHEMBL522892,DOVITINIB,IK1717
O15530,BDBM50161957,CHEMBL180022,NERATINIB,IK1718
O15530,BDBM31093,CHEMBL259084,MLN8054,IK1719
O15530,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1720
O15530,BDBM21079,CHEMBL223360,LINIFANIB,IK1721
O15530,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1722
O15530,BDBM25084,CHEMBL230011,TG100115,IK1723
O15530,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1724
O15530,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1725
O15530,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1726
O15530,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1727
O15530,BDBM50184807,CHEMBL377300,BRIVANIB,IK1728
O15530,BDBM21,CHEMBL24828,VANDETANIB,IK1729
O15530,BDBM4814,CHEMBL535,SUNITINIB,IK1730
O15530,BDBM31085,CHEMBL574738,AST487,IK1731
O15530,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1732
O15530,BDBM13336,CHEMBL10,SB203580,IK1733
O15530,BDBM13530,CHEMBL941,IMATINIB,IK1734
O15530,BDBM50355496,CHEMBL1908397,KW2449,IK1735
O15530,BDBM25617,CHEMBL1230020,PLX4720,IK1736
O15530,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1737
O15530,BDBM50309910,CHEMBL608154,ML120B,IK1738
O15530,BDBM50322823,CHEMBL1173655,AFATINIB,IK1739
O15530,BDBM25121,CHEMBL513909,BI2536,IK1740
O15530,BDBM27817,CHEMBL464552,GSK1838705A,IK1741
O15530,BDBM50355495,CHEMBL1908391,MASITINIB,IK1742
O15530,BDBM5931,CHEMBL296468,BMS387032,IK1743
O15530,BDBM13535,CHEMBL124660,TANDUTINIB,IK1744
O15530,BDBM50237710,CHEMBL255863,NILOTINIB,IK1745
O15530,BDBM50132260,CHEMBL105442,CI1040,IK1746
O15530,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1747
O15530,BDBM17053,CHEMBL573108,BX320,IK1748
O15530,BDBM50321582,CHEMBL1172241,NERVIANO,IK1749
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1750
O15530,BDBM11639,CHEMBL118,CELECOXIB,IK1751
O15530,BDBM50313013,CHEMBL1080901,CT98024,IK1752
O15530,BDBM50325983,CHEMBL412142,CHIR99021,IK1753
O15530,BDBM21079,CHEMBL223360,LINIFANIB,IK1754
O15530,BDBM24773,CHEMBL572881,MOTESANIB,IK1755
O15530,BDBM31085,CHEMBL574738,AST487,IK1756
O15530,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1757
O15530,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1758
O15530,BDBM5931,CHEMBL296468,BMS387032,IK1759
O15530,BDBM25118,CHEMBL522892,DOVITINIB,IK1760
O15530,BDBM31088,CHEMBL558752,RAF265,IK1761
O15530,BDBM4779,CHEMBL31965,CANERTINIB,IK1762
O15530,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1763
O15530,BDBM31340,CHEMBL483321,CP724714,IK1764
O15530,BDBM13216,CHEMBL1421,DASATINIB,IK1765
O15530,BDBM31090,CHEMBL607707,PELITINIB,IK1766
O15530,BDBM5446,CHEMBL553,ERLOTINIB,IK1767
O15530,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1768
O15530,BDBM5447,CHEMBL939,GEFITINIB,IK1769
O15530,BDBM32362,CHEMBL261849,GW632580X,IK1770
O15530,BDBM13530,CHEMBL941,IMATINIB,IK1771
O15530,BDBM6866,CHEMBL191003,JNJ7706621,IK1772
O15530,BDBM5445,CHEMBL554,LAPATINIB,IK1773
O15530,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1774
O15530,BDBM13535,CHEMBL124660,TANDUTINIB,IK1775
O15530,BDBM31093,CHEMBL259084,MLN8054,IK1776
O15530,BDBM25045,CHEMBL573339,PI103,IK1777
O15530,BDBM4851,CHEMBL101253,VATALANIB,IK1778
O15530,BDBM7533,CHEMBL14762,SELICICLIB,IK1779
O15530,BDBM13531,CHEMBL278041,SB202190,IK1780
O15530,BDBM13336,CHEMBL10,SB203580,IK1781
O15530,BDBM50110208,CHEMBL440084,SB431542,IK1782
O15530,BDBM16673,CHEMBL1336,SORAFENIB,IK1783
O15530,BDBM31095,CHEMBL1721885,SU014813,IK1784
O15530,BDBM4814,CHEMBL535,SUNITINIB,IK1785
O15530,BDBM13534,CHEMBL572878,TOZASERTIB,IK1786
O15530,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1787
O15530,BDBM21,CHEMBL24828,VANDETANIB,IK1788
O15530,BDBM26474,CHEMBL477772,PAZOPANIB,IK1789
O15530,BDBM50321582,CHEMBL1172241,NERVIANO,IK1790
O15530,BDBM50252521,CHEMBL492828,ISOXANTHOHUMOL,IK1791
O15530,BDBM50384998,CHEMBL253896,XANTHOHUMOL,IK1792
O15530,BDBM50341243,CHEMBL1765740,GSK2334470,IK1793
O15530,BDBM17004,CHEMBL228654,BX517,IK1794
O15530,BDBM17053,CHEMBL573108,BX320,IK1795
O15530,BDBM50430630,CHEMBL1650595,AR12,IK1796
O15530,BDBM11639,CHEMBL118,CELECOXIB,IK1797
Q16512,BDBM25118,CHEMBL522892,DOVITINIB,IK1798
Q16512,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1799
Q16512,BDBM31095,CHEMBL1721885,SU014813,IK1800
Q16512,BDBM4814,CHEMBL535,SUNITINIB,IK1801
Q16512,BDBM13534,CHEMBL572878,TOZASERTIB,IK1802
Q16512,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1803
Q16512,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1804
Q16512,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1805
Q16512,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1806
Q16512,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1807
Q16512,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1808
Q16512,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1809
Q16512,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1810
Q16512,BDBM50326054,CHEMBL1240703,CGP52421,IK1811
Q16512,BDBM4814,CHEMBL535,SUNITINIB,IK1812
Q16512,BDBM13535,CHEMBL124660,TANDUTINIB,IK1813
Q16512,BDBM16673,CHEMBL1336,SORAFENIB,IK1814
Q16512,BDBM50350423,CHEMBL466154,NORLICHEXANTHONE,IK1815
Q16512,BDBM50350424,CHEMBL454440,ANOMALIN A,IK1816
Q16512,BDBM50355393,CHEMBL1852688,BGJ398,IK1817
Q16512,BDBM4814,CHEMBL535,SUNITINIB,IK1818
Q16512,BDBM31085,CHEMBL574738,AST487,IK1819
Q16512,BDBM50331096,CHEMBL491473,CEDIRANIB,IK1820
Q16512,BDBM21,CHEMBL24828,VANDETANIB,IK1821
Q16512,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1822
Q16512,BDBM27817,CHEMBL464552,GSK1838705A,IK1823
Q16512,BDBM50309910,CHEMBL608154,ML120B,IK1824
Q16512,BDBM50332294,CHEMBL1287853,FEDRATINIB,IK1825
Q16512,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1826
Q16512,BDBM31095,CHEMBL1721885,SU014813,IK1827
Q16512,BDBM60589,CHEMBL1236107,SGX523,IK1828
Q16512,BDBM16673,CHEMBL1336,SORAFENIB,IK1829
Q16512,BDBM50242742,CHEMBL509032,TAE684,IK1830
Q16512,BDBM50355501,CHEMBL1789941,RUXOLITINIB,IK1831
Q16512,BDBM50184807,CHEMBL377300,BRIVANIB,IK1832
Q16512,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1833
Q16512,BDBM50161957,CHEMBL180022,NERATINIB,IK1834
Q16512,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1835
Q16512,BDBM13336,CHEMBL10,SB203580,IK1836
Q16512,BDBM50322823,CHEMBL1173655,AFATINIB,IK1837
Q16512,BDBM31088,CHEMBL558752,RAF265,IK1838
Q16512,BDBM5445,CHEMBL554,LAPATINIB,IK1839
Q16512,BDBM25084,CHEMBL230011,TG100115,IK1840
Q16512,BDBM50355500,CHEMBL1908394,GSK461364,IK1841
Q16512,BDBM13530,CHEMBL941,IMATINIB,IK1842
Q16512,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1843
Q16512,BDBM25118,CHEMBL522892,DOVITINIB,IK1844
Q16512,BDBM25117,CHEMBL1289926,AXITINIB,IK1845
Q16512,BDBM6568,CHEMBL386051,PD17395,IK1846
Q16512,BDBM50128285,CHEMBL300138,ENZASTAURIN,IK1847
Q16512,BDBM25121,CHEMBL513909,BI2536,IK1848
Q16512,BDBM32362,CHEMBL261849,GW632580X,IK1849
Q16512,BDBM26474,CHEMBL477772,PAZOPANIB,IK1850
Q16512,BDBM25617,CHEMBL1230020,PLX4720,IK1851
Q16512,BDBM50306682,CHEMBL601719,CRIZOTINIB,IK1852
Q16512,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1853
Q16512,BDBM24773,CHEMBL572881,MOTESANIB,IK1854
Q16512,BDBM5931,CHEMBL296468,BMS387032,IK1855
Q16512,BDBM50132260,CHEMBL105442,CI1040,IK1856
Q16512,BDBM50355494,CHEMBL1908396,Ki20227,IK1857
Q16512,BDBM60665,CHEMBL475251,R406,IK1858
Q16512,BDBM12621,CHEMBL384304,RG547,IK1859
Q16512,BDBM4851,CHEMBL101253,VATALANIB,IK1860
Q16512,BDBM13535,CHEMBL124660,TANDUTINIB,IK1861
Q16512,BDBM5447,CHEMBL939,GEFITINIB,IK1862
Q16512,BDBM13534,CHEMBL572878,TOZASERTIB,IK1863
Q16512,BDBM24654,CHEMBL445813,AT7519,IK1864
Q16512,BDBM5446,CHEMBL553,ERLOTINIB,IK1865
Q16512,BDBM31093,CHEMBL259084,MLN8054,IK1866
Q16512,BDBM50355499,CHEMBL1908842,JNJ28312141,IK1867
Q16512,BDBM50355495,CHEMBL1908391,MASITINIB,IK1868
Q16512,BDBM50242737,CHEMBL450786,PHA665752,IK1869
Q16512,BDBM4779,CHEMBL31965,CANERTINIB,IK1870
Q16512,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1871
Q16512,BDBM25013,CHEMBL494089,GSK690693,IK1872
Q16512,BDBM13216,CHEMBL1421,DASATINIB,IK1873
Q16512,BDBM50355497,CHEMBL1614701,SELUMETINIB,IK1874
Q16512,BDBM4552,CHEMBL288441,BOSUTINIB,IK1875
Q16512,BDBM25045,CHEMBL573339,PI103,IK1876
Q16512,BDBM15138,CHEMBL379218,A674563,IK1877
Q16512,BDBM25919,CHEMBL249697,BMS345541,IK1878
Q16512,BDBM50237710,CHEMBL255863,NILOTINIB,IK1879
Q16512,BDBM50355496,CHEMBL1908397,KW2449,IK1880
Q16512,BDBM21079,CHEMBL223360,LINIFANIB,IK1881
Q16512,BDBM25028,CHEMBL521851,PICTILISIB,IK1882
Q16512,BDBM50358243,CHEMBL1922224,Rel-Astrogorgol F,IK1883
Q16512,BDBM50358245,CHEMBL1922225,24-Exomethylenecalicoferol E,IK1884
Q16512,BDBM50358246,CHEMBL456936,CALICOFEROL E,IK1885
Q16512,BDBM50358247,CHEMBL517956,ASTROGORGIADIOL,IK1886
Q16512,BDBM50358248,CHEMBL456294,CALICOFEROL I,IK1887
Q16512,BDBM50358249,CHEMBL515982,CALICOFEROL C,IK1888
Q16512,BDBM14027,CHEMBL38380,FASUDIL,IK1889
Q16512,BDBM21079,CHEMBL223360,LINIFANIB,IK1890
Q16512,BDBM24773,CHEMBL572881,MOTESANIB,IK1891
Q16512,BDBM31085,CHEMBL574738,AST487,IK1892
Q16512,BDBM26300,CHEMBL215152,AZD1152HQPA,IK1893
Q16512,BDBM13533,CHEMBL103667,DORAMAPIMOD,IK1894
Q16512,BDBM5931,CHEMBL296468,BMS387032,IK1895
Q16512,BDBM25118,CHEMBL522892,DOVITINIB,IK1896
Q16512,BDBM31088,CHEMBL558752,RAF265,IK1897
Q16512,BDBM4779,CHEMBL31965,CANERTINIB,IK1898
Q16512,BDBM50193995,CHEMBL221959,TOFACITINIB,IK1899
Q16512,BDBM31340,CHEMBL483321,CP724714,IK1900
Q16512,BDBM13216,CHEMBL1421,DASATINIB,IK1901
Q16512,BDBM31090,CHEMBL607707,PELITINIB,IK1902
Q16512,BDBM5446,CHEMBL553,ERLOTINIB,IK1903
Q16512,BDBM5655,CHEMBL428690,ALVOCIDIB,IK1904
Q16512,BDBM5447,CHEMBL939,GEFITINIB,IK1905
Q16512,BDBM32362,CHEMBL261849,GW632580X,IK1906
Q16512,BDBM26474,CHEMBL477772,PAZOPANIB,IK1907
Q16512,BDBM13530,CHEMBL941,IMATINIB,IK1908
Q16512,BDBM6866,CHEMBL191003,JNJ7706621,IK1909
Q16512,BDBM5445,CHEMBL554,LAPATINIB,IK1910
Q16512,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1911
Q16512,BDBM13535,CHEMBL124660,TANDUTINIB,IK1912
Q16512,BDBM31093,CHEMBL259084,MLN8054,IK1913
Q16512,BDBM25045,CHEMBL573339,PI103,IK1914
Q16512,BDBM4851,CHEMBL101253,VATALANIB,IK1915
Q16512,BDBM7533,CHEMBL14762,SELICICLIB,IK1916
Q16512,BDBM13531,CHEMBL278041,SB202190,IK1917
Q16512,BDBM13336,CHEMBL10,SB203580,IK1918
Q16512,BDBM50110208,CHEMBL440084,SB431542,IK1919
Q16512,BDBM16673,CHEMBL1336,SORAFENIB,IK1920
Q16512,BDBM31095,CHEMBL1721885,SU014813,IK1921
Q16512,BDBM4814,CHEMBL535,SUNITINIB,IK1922
Q16512,BDBM13534,CHEMBL572878,TOZASERTIB,IK1923
Q16512,BDBM15244,CHEMBL119385,NEFLAMAPIMOD,IK1924
Q16512,BDBM21,CHEMBL24828,VANDETANIB,IK1925
Q16512,BDBM7460,CHEMBL50,QUERCETIN,IK1926
Q16513,BDBM25118,CHEMBL522892,DOVITINIB,IK1927
Q16513,BDBM6866,CHEMBL191003,JNJ7706621,IK1928
Q16513,BDBM17055,CHEMBL91829,RUBOXISTAURIN,IK1929
Q16513,BDBM31095,CHEMBL1721885,SU014813,IK1930
Q16513,BDBM4814,CHEMBL535,SUNITINIB,IK1931
Q16513,BDBM14029,CHEMBL559147,Y27632,IK1932
Q16513,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1933
Q16513,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1934
Q16513,BDBM50026612,CHEMBL502835,NINTEDANIB,IK1935
Q16513,BDBM50308060,CHEMBL603469,LESTAURTINIB,IK1936
Q16513,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1937
Q16513,BDBM50326053,CHEMBL608533,MIDOSTAURIN,IK1938
Q16513,BDBM14027,CHEMBL38380,FASUDIL,IK1939
Q16513,BDBM14027,CHEMBL38380,FASUDIL,IK1940
Q16513,BDBM50300690,CHEMBL576982,QUIZARTINIB,IK1941
Q16513,BDBM13535,CHEMBL124660,TANDUTINIB,IK1942
Q16513,BDBM16673,CHEMBL1336,SORAFENIB,IK1943
Q16513,BDBM4814,CHEMBL535,SUNITINIB,IK1944
Q16513,BDBM50326054,CHEMBL1240703,CGP52421,IK1945
Q16513,BDBM50355393,CHEMBL1852688,BGJ398,IK1946
Q16513,BDBM60665,CHEMBL475251,R406,IK1947
Q16513,BDBM13530,CHEMBL941,IMATINIB,IK1948
Q16513,BDBM24773,CHEMBL572881,MOTESANIB,IK1949
Q16513,BDBM50237710,CHEMBL255863,NILOTINIB,IK1950
